Date,Open,High,Low,Close
2017/10/30,113.744,113.836,113.031,113.138
2017/10/31,113.139,113.729,112.96,113.643
2017/11/1,113.643,114.279,113.63,114.159
2017/11/2,114.16,114.212,113.552,114.034
2017/11/3,114.034,114.427,113.648,114.066
2017/11/6,114.124,114.735,113.7,113.786
2017/11/7,113.786,114.34,113.714,113.825
2017/11/8,113.823,113.926,113.402,113.866
2017/11/9,113.866,114.067,113.093,113.472
2017/11/10,113.467,113.636,113.225,113.545
2017/11/13,113.595,113.715,113.248,113.607
2017/11/14,113.608,113.911,113.312,113.47
2017/11/15,113.47,113.496,112.496,112.886
2017/11/16,112.884,113.317,112.743,113.11
2017/11/17,113.108,113.144,111.947,112.113
2017/11/20,112.192,112.72,111.888,112.582
2017/11/21,112.583,112.704,112.177,112.469
2017/11/22,112.467,112.477,111.145,111.253
2017/11/23,111.255,111.379,111.069,111.23
2017/11/24,111.23,111.623,111.202,111.558
2017/11/27,111.599,111.694,110.844,111.079
2017/11/28,111.077,111.639,110.935,111.497
2017/11/29,111.497,112.148,111.377,112.006
2017/11/30,112.006,112.696,111.737,112.673
2017/12/1,112.669,112.876,111.429,112.115
2017/12/4,112.737,113.089,112.364,112.5
2017/12/5,112.499,112.866,112.379,112.592
2017/12/6,112.587,112.624,112.001,112.241
2017/12/7,112.241,113.158,112.22,113.085
2017/12/8,113.085,113.59,113.084,113.494
2017/12/11,113.584,113.69,113.245,113.54
2017/12/12,113.541,113.752,113.373,113.545
2017/12/13,113.547,113.575,112.466,112.689
2017/12/14,112.692,112.882,112.067,112.38
2017/12/15,112.383,112.745,112.033,112.576
2017/12/18,112.627,112.832,112.317,112.564
2017/12/19,112.564,113.079,112.512,112.859
2017/12/20,112.858,113.468,112.848,113.349
2017/12/21,113.35,113.635,113.204,113.359
2017/12/22,113.358,113.448,113.255,113.288
2017/12/26,113.299,113.354,113.121,113.197
2017/12/27,113.198,113.378,113.141,113.236
2017/12/28,113.237,113.267,112.667,112.881
2017/12/29,112.881,112.972,112.475,112.673
2018/1/2,112.602,112.793,112.057,112.232
2018/1/3,112.231,112.609,112.173,112.546
2018/1/4,112.547,112.866,112.491,112.777
2018/1/5,112.777,113.309,112.724,113.116
2018/1/8,113.113,113.387,112.884,113.157
2018/1/9,113.157,113.182,112.368,112.625
2018/1/10,112.626,112.783,111.272,111.398
2018/1/11,111.418,111.876,111.046,111.234
2018/1/12,111.233,111.693,110.915,111.017
2018/1/15,111.1,111.185,110.33,110.552
2018/1/16,110.548,110.981,110.248,110.44
2018/1/17,110.426,111.365,110.194,111.352
2018/1/18,111.353,111.483,110.704,111.052
2018/1/19,111.052,111.131,110.497,110.785
2018/1/22,110.624,111.225,110.562,110.93
2018/1/23,110.935,111.178,110.242,110.285
2018/1/24,110.284,110.337,108.968,109.19
2018/1/25,109.184,109.703,108.501,109.655
2018/1/26,109.655,109.771,108.285,108.713
2018/1/29,108.659,109.204,108.512,108.995
2018/1/30,108.996,109.207,108.419,108.766
2018/1/31,108.772,109.447,108.598,109.198
2018/2/1,109.197,109.751,109.095,109.456
2018/2/2,109.45,110.483,109.282,110.106
2018/2/5,110.275,110.282,108.993,109.134
2018/2/6,109.134,109.717,108.457,109.706
2018/2/7,109.706,109.706,108.921,109.375
2018/2/8,109.37,109.786,108.587,108.761
2018/2/9,108.763,109.307,108.048,108.823
2018/2/12,108.852,108.89,108.44,108.72
2018/2/13,108.721,108.782,107.411,107.83
2018/2/14,107.831,107.902,106.724,106.976
2018/2/15,106.956,106.961,106.037,106.19
2018/2/16,106.189,106.399,105.554,106.295
2018/2/19,106.291,106.7,106.098,106.614
2018/2/20,106.608,107.376,106.594,107.322
2018/2/21,107.319,107.904,107.29,107.754
2018/2/22,107.73,107.765,106.597,106.731
2018/2/23,106.729,107.135,106.514,106.881
2018/2/26,107.06,107.113,106.378,107.007
2018/2/27,106.999,107.676,106.791,107.351
2018/2/28,107.351,107.529,106.568,106.654
2018/3/1,106.659,107.199,106.078,106.097
2018/3/2,106.1,106.293,105.253,105.71
2018/3/5,105.624,106.237,105.354,106.219
2018/3/6,106.217,106.462,105.56,105.67
2018/3/7,105.666,106.22,105.459,106.129
2018/3/8,106.127,106.315,105.895,106.29
2018/3/9,106.291,107.05,106.265,106.823
2018/3/12,106.945,106.971,106.317,106.406
2018/3/13,106.409,107.286,106.255,106.499
2018/3/14,106.499,106.748,106.072,106.324
2018/3/15,106.319,106.414,105.792,106.291
2018/3/16,106.29,106.366,105.608,106.011
2018/3/19,105.978,106.303,105.68,106.044
2018/3/20,106.044,106.605,105.931,106.531
2018/3/21,106.54,106.632,105.886,105.963
2018/3/22,105.965,105.985,104.648,104.854
2018/3/23,104.849,105.282,104.65,104.726
2018/3/26,104.67,105.479,104.665,105.464
2018/3/27,105.463,105.903,105.329,105.388
2018/3/28,105.381,107.011,105.361,106.802
2018/3/29,106.796,106.932,106.27,106.49
2018/3/30,106.49,106.539,106.126,106.267
2018/4/2,106.267,106.45,105.661,105.854
2018/4/3,105.853,106.657,105.696,106.605
2018/4/4,106.597,106.848,105.996,106.763
2018/4/5,106.753,107.492,106.718,107.418
2018/4/6,107.417,107.459,106.782,106.867
2018/4/9,106.918,107.203,106.62,106.794
2018/4/10,106.776,107.399,106.62,107.199
2018/4/11,107.19,107.229,106.652,106.801
2018/4/12,106.801,107.427,106.704,107.306
2018/4/13,107.303,107.779,107.205,107.376
2018/4/16,107.501,107.604,107.039,107.135
2018/4/17,107.136,107.209,106.886,107.017
2018/4/18,107.018,107.385,107.006,107.23
2018/4/19,107.219,107.516,107.185,107.394
2018/4/20,107.395,107.856,107.379,107.649
2018/4/23,107.772,108.754,107.663,108.715
2018/4/24,108.721,109.2,108.544,108.819
2018/4/25,108.82,109.454,108.789,109.396
2018/4/26,109.44,109.465,109.07,109.312
2018/4/27,109.312,109.536,108.982,109.073
2018/4/30,109.084,109.453,109.023,109.268
2018/5/1,109.267,109.889,109.245,109.845
2018/5/2,109.846,110.012,109.595,109.851
2018/5/3,109.842,109.879,108.932,109.18
2018/5/4,109.173,109.271,108.649,109.09
2018/5/7,109.095,109.396,108.759,109.087
2018/5/8,109.087,109.351,108.841,109.062
2018/5/9,109.073,109.833,108.998,109.735
2018/5/10,109.734,110.017,109.324,109.418
2018/5/11,109.427,109.569,109.155,109.314
2018/5/14,109.322,109.702,109.211,109.693
2018/5/15,109.694,110.453,109.662,110.342
2018/5/16,110.342,110.396,110.042,110.292
2018/5/17,110.292,110.858,110.081,110.786
2018/5/18,110.786,111.082,110.612,110.725
2018/5/21,110.885,111.393,110.825,111.031
2018/5/22,111.03,111.184,110.799,110.911
2018/5/23,110.909,110.921,109.56,109.945
2018/5/24,109.953,110.045,108.963,109.204
2018/5/25,109.221,109.739,109.13,109.473
2018/5/28,109.751,109.8,109.24,109.379
2018/5/29,109.374,109.468,108.114,108.586
2018/5/30,108.585,109.075,108.352,108.897
2018/5/31,108.896,109.003,108.387,108.778
2018/6/1,108.777,109.734,108.723,109.561
2018/6/4,109.48,109.852,109.376,109.807
2018/6/5,109.81,110.005,109.481,109.834
2018/6/6,109.833,110.264,109.8,110.147
2018/6/7,110.145,110.22,109.495,109.704
2018/6/8,109.707,109.853,109.202,109.45
2018/6/11,109.323,110.119,109.323,110.061
2018/6/12,110.061,110.495,110.041,110.384
2018/6/13,110.385,110.846,110.254,110.257
2018/6/14,110.257,110.693,109.919,110.673
2018/6/15,110.673,110.901,110.39,110.6
2018/6/18,110.678,110.678,110.301,110.547
2018/6/19,110.554,110.572,109.555,110.03
2018/6/20,110.033,110.449,109.861,110.353
2018/6/21,110.355,110.758,109.844,109.889
2018/6/22,109.888,110.218,109.806,109.99
2018/6/25,109.908,110.025,109.37,109.736
2018/6/26,109.737,110.193,109.372,110.026
2018/6/27,110.026,110.49,109.687,110.236
2018/6/28,110.236,110.648,109.968,110.466
2018/6/29,110.468,110.943,110.381,110.697
2018/7/2,110.674,111.063,110.607,110.862
2018/7/3,110.862,111.13,110.51,110.585
2018/7/4,110.582,110.593,110.283,110.451
2018/7/5,110.451,110.71,110.297,110.667
2018/7/6,110.702,110.787,110.383,110.423
2018/7/9,110.425,110.902,110.354,110.848
2018/7/10,110.848,111.352,110.835,110.991
2018/7/11,110.993,112.175,110.77,111.935
2018/7/12,111.934,112.625,111.92,112.527
2018/7/13,112.527,112.801,112.278,112.331
2018/7/16,112.32,112.559,112.232,112.275
2018/7/17,112.275,112.925,112.232,112.905
2018/7/18,112.9,113.137,112.721,112.841
2018/7/19,112.841,113.175,112.066,112.438
2018/7/20,112.438,112.624,111.405,111.504
2018/7/23,111.408,111.54,110.754,111.307
2018/7/24,111.316,111.515,110.967,111.204
2018/7/25,111.211,111.385,110.672,110.859
2018/7/26,110.871,111.249,110.593,111.245
2018/7/27,111.243,111.245,110.799,110.991
2018/7/30,110.971,111.165,110.892,111.055
2018/7/31,111.047,111.958,110.779,111.843
2018/8/1,111.841,112.15,111.395,111.695
2018/8/2,111.689,111.732,111.339,111.641
2018/8/3,111.643,111.802,111.102,111.222
2018/8/6,111.224,111.527,111.17,111.4
2018/8/7,111.397,111.478,110.997,111.382
2018/8/8,111.382,111.439,110.839,110.926
2018/8/9,110.925,111.182,110.709,111.102
2018/8/10,111.101,111.169,110.517,110.796
2018/8/13,110.507,110.934,110.112,110.745
2018/8/14,110.745,111.315,110.592,111.224
2018/8/15,111.216,111.43,110.434,110.694
2018/8/16,110.691,111.113,110.461,110.939
2018/8/17,110.942,111.052,110.317,110.615
2018/8/20,110.535,110.68,110.021,110.037
2018/8/21,110.034,110.544,109.777,110.167
2018/8/22,110.172,110.615,110.029,110.541
2018/8/23,110.543,111.313,110.521,111.296
2018/8/24,111.302,111.487,111.107,111.183
2018/8/27,111.3,111.347,110.937,111.054
2018/8/28,111.055,111.356,110.958,111.178
2018/8/29,111.175,111.827,111.124,111.734
2018/8/30,111.734,111.756,110.955,111.029
2018/8/31,111.029,111.127,110.687,111.084
2018/9/3,111.093,111.188,110.854,111.079
2018/9/4,111.078,111.534,110.902,111.444
2018/9/5,111.444,111.758,111.388,111.494
2018/9/6,111.495,111.515,110.523,110.677
2018/9/7,110.679,111.244,110.382,110.998
2018/9/10,111.039,111.249,110.869,111.097
2018/9/11,111.104,111.642,111.081,111.607
2018/9/12,111.607,111.649,111.12,111.25
2018/9/13,111.256,111.998,111.171,111.923
2018/9/14,111.908,112.168,111.755,112.002
2018/9/17,112.041,112.123,111.763,111.852
2018/9/18,111.852,112.39,111.665,112.369
2018/9/19,112.368,112.443,112.164,112.271
2018/9/20,112.273,112.585,112.046,112.494
2018/9/21,112.489,112.874,112.431,112.573
2018/9/24,112.527,112.834,112.437,112.779
2018/9/25,112.778,112.983,112.743,112.954
2018/9/26,112.957,113.133,112.626,112.681
2018/9/27,112.68,113.468,112.562,113.407
2018/9/28,113.408,113.666,113.328,113.624
2018/10/1,113.727,114.062,113.701,113.999
2018/10/2,113.996,114.018,113.53,113.649
2018/10/3,113.649,114.537,113.527,114.484
2018/10/4,114.484,114.55,113.64,113.893
2018/10/5,113.892,114.097,113.564,113.675
2018/10/8,113.758,113.943,112.824,113.179
2018/10/9,113.178,113.394,112.873,112.973
2018/10/10,112.973,113.277,112.12,112.274
2018/10/11,112.271,112.535,111.844,112.149
2018/10/12,112.135,112.497,111.883,112.21
2018/10/15,112.161,112.237,111.628,111.782
2018/10/16,111.78,112.336,111.733,112.294
2018/10/17,112.294,112.707,112.017,112.691
2018/10/18,112.69,112.729,111.963,112.189
2018/10/19,112.189,112.643,112.144,112.537
2018/10/22,112.537,112.885,112.35,112.82
2018/10/23,112.819,112.843,111.957,112.418
2018/10/24,112.42,112.744,112.09,112.157
2018/10/25,112.148,112.672,111.822,112.381
2018/10/26,112.382,112.439,111.381,111.814
2018/10/29,111.869,112.558,111.781,112.347
2018/10/30,112.347,113.167,112.306,113.086
2018/10/31,113.087,113.384,112.808,112.933
2018/11/1,112.933,113.001,112.563,112.652
2018/11/2,112.648,113.318,112.627,113.214
2018/11/5,113.217,113.334,113.076,113.203
2018/11/6,113.204,113.5,113.106,113.455
2018/11/7,113.455,113.817,112.949,113.527
2018/11/8,113.529,114.085,113.512,114.05
2018/11/9,114.05,114.055,113.64,113.794
2018/11/12,113.874,114.206,113.664,113.8
2018/11/13,113.803,114.146,113.584,113.816
2018/11/14,113.816,114.008,113.3,113.582
2018/11/15,113.58,113.705,113.102,113.582
2018/11/16,113.588,113.611,112.648,112.819
2018/11/19,112.808,112.875,112.421,112.5
2018/11/20,112.501,112.839,112.308,112.732
2018/11/21,112.731,113.148,112.646,113.113
2018/11/22,113.109,113.129,112.885,112.955
2018/11/23,112.955,113.011,112.664,112.913
2018/11/26,112.916,113.651,112.879,113.569
2018/11/27,113.567,113.844,113.417,113.771
2018/11/28,113.77,114.036,113.456,113.627
2018/11/29,113.628,113.631,113.196,113.46
2018/11/30,113.457,113.705,113.349,113.513
2018/12/3,113.724,113.819,113.376,113.629
2018/12/4,113.625,113.64,112.58,112.761
2018/12/5,112.76,113.244,112.652,113.168
2018/12/6,113.165,113.168,112.238,112.73
2018/12/7,112.73,112.928,112.558,112.63
2018/12/10,112.636,113.368,112.243,113.263
2018/12/11,113.264,113.467,113.01,113.396
2018/12/12,113.397,113.521,113.144,113.276
2018/12/13,113.275,113.708,113.205,113.602
2018/12/14,113.603,113.675,113.215,113.392
2018/12/17,113.324,113.521,112.685,112.826
2018/12/18,112.827,112.849,112.251,112.484
2018/12/19,112.48,112.667,112.092,112.422
2018/12/20,112.423,112.606,110.818,111.288
2018/12/21,111.288,111.458,110.936,111.307
2018/12/24,111.034,111.191,110.271,110.327
2018/12/26,110.23,111.409,110.143,111.308
2018/12/27,111.306,111.306,110.459,110.928
2018/12/28,110.929,110.94,110.158,110.205
2018/12/31,110.303,110.476,109.561,109.701
2019/1/2,109.678,109.727,104.857,106.675
2019/1/3,106.754,108.303,106.628,107.681
2019/1/4,107.676,108.588,107.517,108.452
2019/1/7,108.479,108.748,108.023,108.661
2019/1/8,108.657,109.088,108.446,108.809
2019/1/9,108.794,109.003,107.988,108.158
2019/1/10,108.158,108.513,107.771,108.439
2019/1/11,108.44,108.594,108.15,108.558
2019/1/14,108.507,108.512,107.988,108.161
2019/1/15,108.163,108.765,108.14,108.653
2019/1/16,108.653,109.196,108.373,109.121
2019/1/17,109.12,109.398,108.688,109.199
2019/1/18,109.198,109.888,109.059,109.748
2019/1/21,109.741,109.762,109.476,109.642
2019/1/22,109.639,109.693,109.147,109.339
2019/1/23,109.339,109.998,109.325,109.563
2019/1/24,109.567,109.8,109.423,109.579
2019/1/25,109.579,109.951,109.492,109.517
2019/1/28,109.537,109.563,109.165,109.321
2019/1/29,109.304,109.542,109.132,109.366
2019/1/30,109.367,109.745,108.812,109.063
2019/1/31,109.06,109.06,108.499,108.837
2019/2/1,108.836,109.581,108.726,109.506
2019/2/4,109.493,110.162,109.434,109.914
2019/2/5,109.914,110.042,109.781,109.953
2019/2/6,109.949,110.054,109.563,109.937
2019/2/7,109.934,110.087,109.606,109.775
2019/2/8,109.774,109.898,109.649,109.781
2019/2/11,109.81,110.469,109.776,110.39
2019/2/12,110.39,110.652,110.348,110.467
2019/2/13,110.468,111.055,110.435,111.036
2019/2/14,111.035,111.126,110.413,110.49
2019/2/15,110.49,110.642,110.258,110.408
2019/2/18,110.504,110.658,110.459,110.616
2019/2/19,110.616,110.823,110.456,110.586
2019/2/20,110.587,110.95,110.565,110.804
2019/2/21,110.812,110.856,110.575,110.672
2019/2/22,110.679,110.907,110.56,110.671
2019/2/25,110.763,111.235,110.579,111.061
2019/2/26,111.062,111.077,110.426,110.569
2019/2/27,110.569,111.075,110.356,110.95
2019/2/28,110.95,111.493,110.664,111.38
2019/3/1,111.384,112.077,111.332,111.978
2019/3/4,111.828,112.014,111.641,111.754
2019/3/5,111.756,112.136,111.724,111.893
2019/3/6,111.895,111.919,111.619,111.712
2019/3/7,111.703,111.857,111.484,111.611
2019/3/8,111.61,111.651,110.799,111.119
2019/3/11,111.089,111.344,110.88,111.325
2019/3/12,111.324,111.466,111.112,111.316
2019/3/13,111.316,111.464,111.008,111.249
2019/3/14,111.249,111.834,111.147,111.699
2019/3/15,111.698,111.902,111.385,111.476
2019/3/18,111.491,111.63,111.3,111.401
2019/3/19,111.4,111.476,111.159,111.368
2019/3/20,111.366,111.691,110.536,110.727
2019/3/21,110.727,110.96,110.3,110.791
2019/3/22,110.787,110.897,109.742,109.954
2019/3/25,110.013,110.24,109.724,110.043
2019/3/26,110.043,110.691,110.002,110.529
2019/3/27,110.529,110.71,110.236,110.492
2019/3/28,110.491,110.832,110.021,110.657
2019/3/29,110.658,110.948,110.54,110.852
2019/4/1,110.947,111.444,110.816,111.41
2019/4/2,111.412,111.456,111.251,111.334
2019/4/3,111.332,111.575,111.209,111.464
2019/4/4,111.456,111.678,111.336,111.616
2019/4/5,111.617,111.82,111.564,111.678
2019/4/8,111.704,111.731,111.286,111.494
2019/4/9,111.495,111.577,110.983,111.138
2019/4/10,111.145,111.279,110.845,110.922
2019/4/11,110.919,111.695,110.919,111.629
2019/4/12,111.628,112.096,111.587,112.011
2019/4/15,111.987,112.095,111.891,111.978
2019/4/16,112.003,112.046,111.848,112.016
2019/4/17,112.015,112.166,111.923,112.033
2019/4/18,112.042,112.063,111.774,111.979
2019/4/22,111.919,111.991,111.889,111.926
2019/4/23,111.926,112.035,111.655,111.874
2019/4/24,111.875,112.4,111.682,112.07
2019/4/25,112.069,112.24,111.388,111.586
2019/4/26,111.586,112.032,111.432,111.608
2019/4/29,111.585,111.898,111.57,111.654
2019/4/30,111.656,111.691,111.237,111.447
2019/5/1,111.447,111.614,111.051,111.415
2019/5/2,111.412,111.663,111.352,111.518
2019/5/3,111.518,111.687,111.072,111.094
2019/5/6,110.609,110.96,110.282,110.688
2019/5/7,110.688,110.853,110.171,110.267
2019/5/8,110.267,110.289,109.905,110.088
2019/5/9,110.072,110.083,109.478,109.727
2019/5/10,109.731,110.048,109.499,109.93
2019/5/13,109.79,109.832,109.025,109.218
2019/5/14,109.218,109.773,109.146,109.65
2019/5/15,109.651,109.704,109.154,109.59
2019/5/16,109.59,109.963,109.34,109.861
2019/5/17,109.861,110.178,109.498,110.021
2019/5/20,110.083,110.317,109.81,110.085
2019/5/21,110.074,110.673,110.023,110.517
2019/5/22,110.515,110.627,110.243,110.331
2019/5/23,110.332,110.366,109.463,109.615
2019/5/24,109.62,109.745,109.277,109.298
2019/5/27,109.322,109.581,109.283,109.497
2019/5/28,109.476,109.63,109.212,109.364
2019/5/29,109.366,109.699,109.153,109.551
2019/5/30,109.551,109.923,109.475,109.599
2019/5/31,109.599,109.623,108.353,108.368
2019/6/3,108.318,108.447,107.888,108.057
2019/6/4,108.057,108.358,107.847,108.154
2019/6/5,108.154,108.484,107.821,108.283
2019/6/6,108.287,108.563,108.034,108.367
2019/6/7,108.367,108.611,107.886,108.164
2019/6/10,108.473,108.716,108.334,108.437
2019/6/11,108.437,108.8,108.351,108.564
2019/6/12,108.563,108.563,108.22,108.487
2019/6/13,108.488,108.539,108.166,108.372
2019/6/14,108.382,108.585,108.163,108.547
2019/6/17,108.507,108.722,108.507,108.565
2019/6/18,108.568,108.677,108.064,108.468
2019/6/19,108.472,108.616,107.906,108.084
2019/6/20,108.079,108.141,107.213,107.304
2019/6/21,107.305,107.735,107.05,107.377
2019/6/24,107.295,107.538,107.249,107.308
2019/6/25,107.311,107.41,106.781,107.143
